second,user_unique,timestamp,date
496321.0,68,1590146594.2370598,2020-05-22T11:23:14.000000
496322.0,50,1590146595.2786963,2020-05-22T11:23:15.000000
496323.0,48,1590146596.1536465,2020-05-22T11:23:16.000000
496324.0,53,1590146597.1650934,2020-05-22T11:23:17.000000
496325.0,61,1590146598.1671908,2020-05-22T11:23:18.000000
496326.0,67,1590146599.026688,2020-05-22T11:23:19.000000
496327.0,55,1590146600.2069902,2020-05-22T11:23:20.000000
496328.0,55,1590146600.988541,2020-05-22T11:23:20.000000
496329.0,40,1590146602.0717607,2020-05-22T11:23:22.000000
496330.0,48,1590146603.1473124,2020-05-22T11:23:23.000000
496331.0,59,1590146604.0939362,2020-05-22T11:23:24.000000
496332.0,45,1590146605.1852915,2020-05-22T11:23:25.000000
496333.0,55,1590146606.2917876,2020-05-22T11:23:26.000000
496334.0,41,1590146607.0112896,2020-05-22T11:23:27.000000
496335.0,43,1590146608.2521584,2020-05-22T11:23:28.000000
496336.0,47,1590146608.9969146,2020-05-22T11:23:28.000000
496337.0,43,1590146610.1978147,2020-05-22T11:23:30.000000
496338.0,49,1590146611.0943124,2020-05-22T11:23:31.000000
496339.0,41,1590146612.129028,2020-05-22T11:23:32.000000
496340.0,52,1590146613.1676753,2020-05-22T11:23:33.000000
496341.0,55,1590146613.9908109,2020-05-22T11:23:33.000000
496342.0,43,1590146615.1811674,2020-05-22T11:23:35.000000
496343.0,36,1590146616.2369695,2020-05-22T11:23:36.000000
496344.0,43,1590146617.0946078,2020-05-22T11:23:37.000000
496345.0,41,1590146618.0681374,2020-05-22T11:23:38.000000
496346.0,37,1590146619.0873868,2020-05-22T11:23:39.000000
496347.0,45,1590146620.1635597,2020-05-22T11:23:40.000000
496348.0,38,1590146621.3360572,2020-05-22T11:23:41.000000
496349.0,55,1590146622.0595858,2020-05-22T11:23:42.000000
496350.0,55,1590146623.219515,2020-05-22T11:23:43.000000
496351.0,49,1590146624.113997,2020-05-22T11:23:44.000000
496352.0,52,1590146625.0940783,2020-05-22T11:23:45.000000
496353.0,47,1590146626.0108376,2020-05-22T11:23:46.000000
496354.0,47,1590146627.0973716,2020-05-22T11:23:47.000000
496355.0,41,1590146628.13303,2020-05-22T11:23:48.000000
496356.0,46,1590146629.0913546,2020-05-22T11:23:49.000000
496357.0,45,1590146630.1849914,2020-05-22T11:23:50.000000
496358.0,32,1590146630.9383943,2020-05-22T11:23:50.000000
496359.0,42,1590146632.2011464,2020-05-22T11:23:52.000000
496360.0,45,1590146633.275313,2020-05-22T11:23:53.000000
496361.0,44,1590146634.0753012,2020-05-22T11:23:54.000000
496362.0,45,1590146635.1231947,2020-05-22T11:23:55.000000
496363.0,45,1590146636.1980536,2020-05-22T11:23:56.000000
496364.0,52,1590146637.129516,2020-05-22T11:23:57.000000
496365.0,51,1590146638.1600738,2020-05-22T11:23:58.000000
496366.0,43,1590146639.0496168,2020-05-22T11:23:59.000000
496367.0,51,1590146640.1935,2020-05-22T11:24:00.000000
496368.0,46,1590146641.1025884,2020-05-22T11:24:01.000000
496369.0,48,1590146642.1826916,2020-05-22T11:24:02.000000
496370.0,53,1590146643.2269628,2020-05-22T11:24:03.000000
496371.0,52,1590146644.0700643,2020-05-22T11:24:04.000000
496372.0,36,1590146645.1576564,2020-05-22T11:24:05.000000
496373.0,34,1590146646.2866774,2020-05-22T11:24:06.000000
496374.0,38,1590146647.1225717,2020-05-22T11:24:07.000000
496375.0,39,1590146648.1135666,2020-05-22T11:24:08.000000
496376.0,34,1590146649.1440995,2020-05-22T11:24:09.000000
496377.0,41,1590146650.2478268,2020-05-22T11:24:10.000000
496378.0,58,1590146651.093522,2020-05-22T11:24:11.000000
496379.0,41,1590146652.2013516,2020-05-22T11:24:12.000000
496380.0,59,1590146653.0819118,2020-05-22T11:24:13.000000
496381.0,35,1590146654.3905814,2020-05-22T11:24:14.000000
496382.0,39,1590146654.9418948,2020-05-22T11:24:14.000000
496383.0,52,1590146656.123823,2020-05-22T11:24:16.000000
496384.0,43,1590146657.19196,2020-05-22T11:24:17.000000
496385.0,41,1590146658.1226957,2020-05-22T11:24:18.000000
496386.0,41,1590146659.1383862,2020-05-22T11:24:19.000000
496387.0,53,1590146660.2070637,2020-05-22T11:24:20.000000
496388.0,54,1590146661.0481474,2020-05-22T11:24:21.000000
496389.0,54,1590146662.1404624,2020-05-22T11:24:22.000000
496390.0,59,1590146663.1972601,2020-05-22T11:24:23.000000
496391.0,48,1590146664.0550888,2020-05-22T11:24:24.000000
496392.0,46,1590146665.065006,2020-05-22T11:24:25.000000
496393.0,59,1590146666.1172695,2020-05-22T11:24:26.000000
496394.0,36,1590146667.1448832,2020-05-22T11:24:27.000000
496395.0,48,1590146668.0947425,2020-05-22T11:24:28.000000
496396.0,55,1590146669.099504,2020-05-22T11:24:29.000000
496397.0,45,1590146670.1475651,2020-05-22T11:24:30.000000
496398.0,40,1590146671.1360683,2020-05-22T11:24:31.000000
496399.0,41,1590146672.2681952,2020-05-22T11:24:32.000000
496400.0,56,1590146673.1746812,2020-05-22T11:24:33.000000
496401.0,51,1590146674.1867175,2020-05-22T11:24:34.000000
496402.0,55,1590146675.133781,2020-05-22T11:24:35.000000
496403.0,40,1590146676.095517,2020-05-22T11:24:36.000000
496404.0,46,1590146677.1198137,2020-05-22T11:24:37.000000
496405.0,35,1590146678.158595,2020-05-22T11:24:38.000000
496406.0,41,1590146679.1921048,2020-05-22T11:24:39.000000
496407.0,44,1590146680.0336096,2020-05-22T11:24:40.000000
496415.0,40,1590146688.2369196,2020-05-22T11:24:48.000000
496416.0,40,1590146689.2028582,2020-05-22T11:24:49.000000
496417.0,40,1590146690.1132748,2020-05-22T11:24:50.000000
496418.0,44,1590146691.2029724,2020-05-22T11:24:51.000000
496419.0,41,1590146692.2207706,2020-05-22T11:24:52.000000
496420.0,46,1590146693.2486453,2020-05-22T11:24:53.000000
496421.0,52,1590146694.2138424,2020-05-22T11:24:54.000000
496422.0,58,1590146695.0165522,2020-05-22T11:24:55.000000
496423.0,51,1590146696.1306565,2020-05-22T11:24:56.000000
496424.0,48,1590146697.1306305,2020-05-22T11:24:57.000000
496425.0,46,1590146698.1287777,2020-05-22T11:24:58.000000
496426.0,56,1590146699.145152,2020-05-22T11:24:59.000000
496427.0,43,1590146700.0114796,2020-05-22T11:25:00.000000
496428.0,48,1590146701.2723534,2020-05-22T11:25:01.000000
496429.0,46,1590146702.1101885,2020-05-22T11:25:02.000000
496430.0,32,1590146703.2702203,2020-05-22T11:25:03.000000
496431.0,43,1590146704.044492,2020-05-22T11:25:04.000000
496432.0,58,1590146705.1576555,2020-05-22T11:25:05.000000
496433.0,52,1590146706.1388662,2020-05-22T11:25:06.000000
496434.0,44,1590146707.0930777,2020-05-22T11:25:07.000000
496435.0,41,1590146708.1654675,2020-05-22T11:25:08.000000
496436.0,48,1590146709.2371674,2020-05-22T11:25:09.000000
496437.0,43,1590146709.9790432,2020-05-22T11:25:09.000000
496438.0,40,1590146711.0528069,2020-05-22T11:25:11.000000
496439.0,41,1590146712.0719695,2020-05-22T11:25:12.000000
496440.0,53,1590146713.1717584,2020-05-22T11:25:13.000000
496441.0,36,1590146714.0976367,2020-05-22T11:25:14.000000
496442.0,59,1590146715.1193697,2020-05-22T11:25:15.000000
496443.0,49,1590146716.081945,2020-05-22T11:25:16.000000
496444.0,58,1590146717.1142387,2020-05-22T11:25:17.000000
496445.0,41,1590146718.1000538,2020-05-22T11:25:18.000000
496446.0,49,1590146719.2573593,2020-05-22T11:25:19.000000
496447.0,41,1590146720.2170908,2020-05-22T11:25:20.000000
496448.0,36,1590146721.0803337,2020-05-22T11:25:21.000000
496449.0,46,1590146722.2480054,2020-05-22T11:25:22.000000
496450.0,45,1590146723.1053293,2020-05-22T11:25:23.000000
496451.0,53,1590146724.2861974,2020-05-22T11:25:24.000000
496452.0,55,1590146725.0658855,2020-05-22T11:25:25.000000
496453.0,39,1590146726.2237077,2020-05-22T11:25:26.000000
496454.0,51,1590146727.1110914,2020-05-22T11:25:27.000000
496455.0,61,1590146728.1341622,2020-05-22T11:25:28.000000
496456.0,48,1590146729.110167,2020-05-22T11:25:29.000000
496457.0,63,1590146730.1065304,2020-05-22T11:25:30.000000
496458.0,56,1590146731.0122905,2020-05-22T11:25:31.000000
496459.0,53,1590146732.2954123,2020-05-22T11:25:32.000000
496460.0,49,1590146733.014451,2020-05-22T11:25:33.000000
496461.0,56,1590146734.1058526,2020-05-22T11:25:34.000000
496462.0,70,1590146735.2772942,2020-05-22T11:25:35.000000
496463.0,39,1590146736.1162121,2020-05-22T11:25:36.000000
496464.0,52,1590146737.1426382,2020-05-22T11:25:37.000000
496465.0,54,1590146738.1522057,2020-05-22T11:25:38.000000
496466.0,61,1590146739.0607655,2020-05-22T11:25:39.000000
496467.0,62,1590146740.1573496,2020-05-22T11:25:40.000000
496468.0,60,1590146741.219602,2020-05-22T11:25:41.000000
496469.0,58,1590146742.261365,2020-05-22T11:25:42.000000
496470.0,61,1590146743.0193737,2020-05-22T11:25:43.000000
496471.0,53,1590146744.073287,2020-05-22T11:25:44.000000
496472.0,50,1590146745.1843495,2020-05-22T11:25:45.000000
496473.0,48,1590146746.2620475,2020-05-22T11:25:46.000000
496474.0,60,1590146747.1484103,2020-05-22T11:25:47.000000
496475.0,65,1590146748.0942473,2020-05-22T11:25:48.000000
496476.0,47,1590146749.0319805,2020-05-22T11:25:49.000000
496477.0,54,1590146750.197805,2020-05-22T11:25:50.000000
496478.0,58,1590146751.0357766,2020-05-22T11:25:51.000000
496479.0,46,1590146752.0896177,2020-05-22T11:25:52.000000
496480.0,43,1590146753.2191224,2020-05-22T11:25:53.000000
496481.0,55,1590146754.2036173,2020-05-22T11:25:54.000000
496482.0,48,1590146755.208509,2020-05-22T11:25:55.000000
496483.0,31,1590146755.8365734,2020-05-22T11:25:55.000000
496488.0,41,1590146761.3885214,2020-05-22T11:26:01.000000
496489.0,55,1590146762.2146199,2020-05-22T11:26:02.000000
496490.0,55,1590146763.1234276,2020-05-22T11:26:03.000000
496491.0,43,1590146764.2317166,2020-05-22T11:26:04.000000
496492.0,47,1590146765.275898,2020-05-22T11:26:05.000000
496493.0,54,1590146766.1319904,2020-05-22T11:26:06.000000
496494.0,58,1590146767.1944766,2020-05-22T11:26:07.000000
496495.0,57,1590146768.0745037,2020-05-22T11:26:08.000000
496496.0,46,1590146769.1940978,2020-05-22T11:26:09.000000
496497.0,52,1590146770.143655,2020-05-22T11:26:10.000000
496498.0,42,1590146771.3699043,2020-05-22T11:26:11.000000
496499.0,41,1590146772.2708385,2020-05-22T11:26:12.000000
496500.0,47,1590146773.1487155,2020-05-22T11:26:13.000000
496501.0,56,1590146774.2079911,2020-05-22T11:26:14.000000
496502.0,54,1590146775.140217,2020-05-22T11:26:15.000000
496503.0,46,1590146776.185175,2020-05-22T11:26:16.000000
496504.0,56,1590146777.2223115,2020-05-22T11:26:17.000000
496505.0,56,1590146778.144534,2020-05-22T11:26:18.000000
496506.0,54,1590146779.0066383,2020-05-22T11:26:19.000000
496507.0,53,1590146780.1148267,2020-05-22T11:26:20.000000
496508.0,53,1590146781.1362104,2020-05-22T11:26:21.000000
496509.0,55,1590146782.2350445,2020-05-22T11:26:22.000000
496510.0,46,1590146783.0405293,2020-05-22T11:26:23.000000
496511.0,60,1590146784.1593258,2020-05-22T11:26:24.000000
496512.0,59,1590146785.1212137,2020-05-22T11:26:25.000000
496513.0,53,1590146786.0832157,2020-05-22T11:26:26.000000
496514.0,61,1590146787.1875834,2020-05-22T11:26:27.000000
496515.0,49,1590146788.274856,2020-05-22T11:26:28.000000
496516.0,51,1590146789.1630769,2020-05-22T11:26:29.000000
496517.0,38,1590146790.2254832,2020-05-22T11:26:30.000000
496518.0,47,1590146791.075218,2020-05-22T11:26:31.000000
496519.0,60,1590146792.128865,2020-05-22T11:26:32.000000
496520.0,54,1590146793.137807,2020-05-22T11:26:33.000000
496521.0,50,1590146794.0297475,2020-05-22T11:26:34.000000
496522.0,39,1590146795.246356,2020-05-22T11:26:35.000000
496523.0,46,1590146795.9992986,2020-05-22T11:26:35.000000
496524.0,44,1590146797.2603695,2020-05-22T11:26:37.000000
496525.0,44,1590146798.1059268,2020-05-22T11:26:38.000000
496526.0,41,1590146799.160219,2020-05-22T11:26:39.000000
496527.0,49,1590146800.0726206,2020-05-22T11:26:40.000000
496528.0,42,1590146801.178995,2020-05-22T11:26:41.000000
496529.0,67,1590146802.1909387,2020-05-22T11:26:42.000000
496530.0,54,1590146803.1777277,2020-05-22T11:26:43.000000
496531.0,55,1590146804.0045445,2020-05-22T11:26:44.000000
496532.0,42,1590146805.195235,2020-05-22T11:26:45.000000
496533.0,55,1590146806.10954,2020-05-22T11:26:46.000000
496534.0,57,1590146807.1549165,2020-05-22T11:26:47.000000
496535.0,48,1590146808.1736314,2020-05-22T11:26:48.000000
496536.0,45,1590146809.1453753,2020-05-22T11:26:49.000000
496537.0,57,1590146810.1692684,2020-05-22T11:26:50.000000
496538.0,56,1590146811.1604226,2020-05-22T11:26:51.000000
496539.0,57,1590146812.218102,2020-05-22T11:26:52.000000
496540.0,47,1590146813.1172898,2020-05-22T11:26:53.000000
496541.0,55,1590146814.0943987,2020-05-22T11:26:54.000000
496542.0,57,1590146815.242069,2020-05-22T11:26:55.000000
496543.0,57,1590146816.1451838,2020-05-22T11:26:56.000000
496544.0,48,1590146817.133567,2020-05-22T11:26:57.000000
496545.0,39,1590146818.0585642,2020-05-22T11:26:58.000000
496546.0,52,1590146819.2797022,2020-05-22T11:26:59.000000
496547.0,45,1590146820.0233428,2020-05-22T11:27:00.000000
496548.0,43,1590146821.3003936,2020-05-22T11:27:01.000000
496549.0,44,1590146822.1970265,2020-05-22T11:27:02.000000
496550.0,41,1590146823.1710203,2020-05-22T11:27:03.000000
496551.0,43,1590146824.1498413,2020-05-22T11:27:04.000000
496552.0,43,1590146825.1884167,2020-05-22T11:27:05.000000
496553.0,32,1590146826.1236444,2020-05-22T11:27:06.000000
496554.0,38,1590146827.137464,2020-05-22T11:27:07.000000
496555.0,35,1590146828.1235375,2020-05-22T11:27:08.000000
496556.0,34,1590146829.3111982,2020-05-22T11:27:09.000000
496557.0,26,1590146830.0914834,2020-05-22T11:27:10.000000
496558.0,32,1590146831.1360967,2020-05-22T11:27:11.000000
496559.0,21,1590146832.032001,2020-05-22T11:27:12.000000
496560.0,27,1590146833.1442542,2020-05-22T11:27:13.000000
496561.0,21,1590146833.898854,2020-05-22T11:27:13.000000
496563.0,9,1590146836.6153772,2020-05-22T11:27:16.000000
496564.0,23,1590146837.2240474,2020-05-22T11:27:17.000000
496565.0,27,1590146838.0742786,2020-05-22T11:27:18.000000
496566.0,27,1590146839.0891747,2020-05-22T11:27:19.000000
496567.0,22,1590146840.243605,2020-05-22T11:27:20.000000
496568.0,31,1590146841.2309928,2020-05-22T11:27:21.000000
496569.0,18,1590146842.1358128,2020-05-22T11:27:22.000000
496570.0,30,1590146843.038938,2020-05-22T11:27:23.000000
496571.0,26,1590146844.0823116,2020-05-22T11:27:24.000000
496572.0,29,1590146845.2668462,2020-05-22T11:27:25.000000
496573.0,19,1590146846.1575959,2020-05-22T11:27:26.000000
496574.0,14,1590146847.081816,2020-05-22T11:27:27.000000
496575.0,13,1590146847.9762442,2020-05-22T11:27:27.000000
496576.0,18,1590146849.3237557,2020-05-22T11:27:29.000000
496577.0,24,1590146850.0954874,2020-05-22T11:27:30.000000
496578.0,26,1590146851.2073092,2020-05-22T11:27:31.000000
496579.0,23,1590146852.1473064,2020-05-22T11:27:32.000000
496580.0,19,1590146853.2432227,2020-05-22T11:27:33.000000
496581.0,22,1590146854.0457242,2020-05-22T11:27:34.000000
496582.0,23,1590146855.2070534,2020-05-22T11:27:35.000000
496583.0,22,1590146856.152171,2020-05-22T11:27:36.000000
496584.0,20,1590146857.086461,2020-05-22T11:27:37.000000
496585.0,15,1590146858.145389,2020-05-22T11:27:38.000000
496586.0,15,1590146859.155184,2020-05-22T11:27:39.000000
496587.0,21,1590146860.1380718,2020-05-22T11:27:40.000000
496588.0,17,1590146861.2142527,2020-05-22T11:27:41.000000
496589.0,15,1590146862.1266482,2020-05-22T11:27:42.000000
496590.0,15,1590146863.2295444,2020-05-22T11:27:43.000000
496591.0,12,1590146864.2289271,2020-05-22T11:27:44.000000
496592.0,12,1590146865.1641362,2020-05-22T11:27:45.000000
496593.0,14,1590146866.1749477,2020-05-22T11:27:46.000000
496594.0,15,1590146867.0866272,2020-05-22T11:27:47.000000
496595.0,13,1590146868.1300638,2020-05-22T11:27:48.000000
496596.0,15,1590146868.9771729,2020-05-22T11:27:48.000000
496597.0,14,1590146870.100433,2020-05-22T11:27:50.000000
496598.0,11,1590146871.1388905,2020-05-22T11:27:51.000000
496599.0,11,1590146872.2437027,2020-05-22T11:27:52.000000
496600.0,15,1590146873.0790873,2020-05-22T11:27:53.000000
496601.0,17,1590146874.2263608,2020-05-22T11:27:54.000000
496602.0,22,1590146875.275359,2020-05-22T11:27:55.000000
496603.0,28,1590146876.0510678,2020-05-22T11:27:56.000000
496604.0,23,1590146877.1127253,2020-05-22T11:27:57.000000
496605.0,31,1590146878.090526,2020-05-22T11:27:58.000000
496606.0,19,1590146879.17222,2020-05-22T11:27:59.000000
496607.0,26,1590146880.0515468,2020-05-22T11:28:00.000000
496608.0,22,1590146881.1779933,2020-05-22T11:28:01.000000
496609.0,29,1590146882.1643755,2020-05-22T11:28:02.000000
496610.0,33,1590146883.1851306,2020-05-22T11:28:03.000000
496611.0,31,1590146883.9900281,2020-05-22T11:28:03.000000
496612.0,41,1590146885.1890109,2020-05-22T11:28:05.000000
496613.0,35,1590146886.1437573,2020-05-22T11:28:06.000000
496614.0,28,1590146887.094695,2020-05-22T11:28:07.000000
496615.0,30,1590146888.0907013,2020-05-22T11:28:08.000000
496616.0,34,1590146889.1712437,2020-05-22T11:28:09.000000
496617.0,36,1590146890.2154539,2020-05-22T11:28:10.000000
496618.0,3,1590146890.9133136,2020-05-22T11:28:10.000000
496624.0,27,1590146897.2901955,2020-05-22T11:28:17.000000
496625.0,18,1590146897.852109,2020-05-22T11:28:17.000000
496626.0,19,1590146899.4088607,2020-05-22T11:28:19.000000
496627.0,34,1590146900.2972436,2020-05-22T11:28:20.000000
496628.0,34,1590146901.031144,2020-05-22T11:28:21.000000
496629.0,33,1590146902.2368784,2020-05-22T11:28:22.000000
496630.0,38,1590146903.2602599,2020-05-22T11:28:23.000000
496631.0,45,1590146904.1492255,2020-05-22T11:28:24.000000
496632.0,46,1590146905.0222638,2020-05-22T11:28:25.000000
496633.0,32,1590146906.0624,2020-05-22T11:28:26.000000
496634.0,39,1590146907.173919,2020-05-22T11:28:27.000000
496635.0,37,1590146908.1160598,2020-05-22T11:28:28.000000
496636.0,40,1590146909.1307695,2020-05-22T11:28:29.000000
496637.0,38,1590146910.0998092,2020-05-22T11:28:30.000000
496638.0,42,1590146911.2219782,2020-05-22T11:28:31.000000
496639.0,36,1590146911.9335556,2020-05-22T11:28:31.000000
496640.0,33,1590146913.2441843,2020-05-22T11:28:33.000000
496641.0,55,1590146914.1521294,2020-05-22T11:28:34.000000
496642.0,54,1590146915.1251237,2020-05-22T11:28:35.000000
496643.0,44,1590146916.189407,2020-05-22T11:28:36.000000
496644.0,46,1590146917.0497963,2020-05-22T11:28:37.000000
496645.0,49,1590146918.2204123,2020-05-22T11:28:38.000000
496646.0,47,1590146919.0652788,2020-05-22T11:28:39.000000
496647.0,47,1590146920.067462,2020-05-22T11:28:40.000000
496648.0,48,1590146921.096005,2020-05-22T11:28:41.000000
496649.0,61,1590146922.192443,2020-05-22T11:28:42.000000
496650.0,48,1590146923.1284604,2020-05-22T11:28:43.000000
496651.0,48,1590146924.209411,2020-05-22T11:28:44.000000
496652.0,46,1590146925.2381108,2020-05-22T11:28:45.000000
496653.0,51,1590146926.083622,2020-05-22T11:28:46.000000
496654.0,51,1590146927.165081,2020-05-22T11:28:47.000000
496655.0,52,1590146928.111304,2020-05-22T11:28:48.000000
496656.0,55,1590146929.1181006,2020-05-22T11:28:49.000000
496657.0,57,1590146930.1031666,2020-05-22T11:28:50.000000
496658.0,45,1590146931.1409416,2020-05-22T11:28:51.000000
496659.0,41,1590146932.0604844,2020-05-22T11:28:52.000000
496660.0,51,1590146933.1434073,2020-05-22T11:28:53.000000
496661.0,56,1590146934.2178502,2020-05-22T11:28:54.000000
496662.0,46,1590146935.2360349,2020-05-22T11:28:55.000000
496663.0,64,1590146936.1395946,2020-05-22T11:28:56.000000
496664.0,47,1590146937.1719606,2020-05-22T11:28:57.000000
496665.0,54,1590146938.161701,2020-05-22T11:28:58.000000
496666.0,56,1590146939.2283978,2020-05-22T11:28:59.000000
496667.0,66,1590146940.094381,2020-05-22T11:29:00.000000
496668.0,47,1590146941.02743,2020-05-22T11:29:01.000000
496669.0,48,1590146942.1074839,2020-05-22T11:29:02.000000
496670.0,53,1590146943.0702887,2020-05-22T11:29:03.000000
496671.0,58,1590146944.2598555,2020-05-22T11:29:04.000000
496672.0,58,1590146945.1594737,2020-05-22T11:29:05.000000
496673.0,44,1590146945.9203868,2020-05-22T11:29:05.000000
496674.0,47,1590146947.1912131,2020-05-22T11:29:07.000000
496675.0,53,1590146948.1524386,2020-05-22T11:29:08.000000
496676.0,50,1590146949.0825908,2020-05-22T11:29:09.000000
496677.0,51,1590146950.091462,2020-05-22T11:29:10.000000
496678.0,39,1590146951.0857053,2020-05-22T11:29:11.000000
496679.0,59,1590146952.178382,2020-05-22T11:29:12.000000
496680.0,57,1590146953.0259976,2020-05-22T11:29:13.000000
496681.0,60,1590146954.1986313,2020-05-22T11:29:14.000000
496682.0,48,1590146955.087522,2020-05-22T11:29:15.000000
496683.0,41,1590146956.1206546,2020-05-22T11:29:16.000000
496684.0,45,1590146957.2251508,2020-05-22T11:29:17.000000
496685.0,55,1590146958.2423232,2020-05-22T11:29:18.000000
496686.0,50,1590146959.1234105,2020-05-22T11:29:19.000000
496687.0,32,1590146960.2469852,2020-05-22T11:29:20.000000
496688.0,45,1590146961.1916578,2020-05-22T11:29:21.000000
496689.0,48,1590146962.087125,2020-05-22T11:29:22.000000
496690.0,47,1590146963.050644,2020-05-22T11:29:23.000000
496691.0,50,1590146964.1764865,2020-05-22T11:29:24.000000
496692.0,56,1590146965.117179,2020-05-22T11:29:25.000000
496693.0,55,1590146966.1227129,2020-05-22T11:29:26.000000
496694.0,34,1590146967.2065015,2020-05-22T11:29:27.000000
496695.0,51,1590146968.1012743,2020-05-22T11:29:28.000000
496696.0,44,1590146969.2527056,2020-05-22T11:29:29.000000
496697.0,51,1590146970.1444223,2020-05-22T11:29:30.000000
496698.0,44,1590146971.2181838,2020-05-22T11:29:31.000000
496699.0,49,1590146972.160871,2020-05-22T11:29:32.000000
496700.0,47,1590146973.1148527,2020-05-22T11:29:33.000000
496701.0,64,1590146974.1923428,2020-05-22T11:29:34.000000
496702.0,49,1590146975.141504,2020-05-22T11:29:35.000000
496703.0,47,1590146976.140986,2020-05-22T11:29:36.000000
496704.0,41,1590146977.169239,2020-05-22T11:29:37.000000
496705.0,38,1590146978.2284374,2020-05-22T11:29:38.000000
496706.0,52,1590146979.0713809,2020-05-22T11:29:39.000000
496707.0,58,1590146980.1628592,2020-05-22T11:29:40.000000
496708.0,48,1590146981.0253155,2020-05-22T11:29:41.000000
496709.0,53,1590146982.0727563,2020-05-22T11:29:42.000000
496710.0,39,1590146983.333034,2020-05-22T11:29:43.000000
496711.0,43,1590146984.1273005,2020-05-22T11:29:44.000000
496712.0,46,1590146985.1135669,2020-05-22T11:29:45.000000
496713.0,48,1590146986.286129,2020-05-22T11:29:46.000000
496714.0,53,1590146987.2403717,2020-05-22T11:29:47.000000
496715.0,52,1590146988.0725157,2020-05-22T11:29:48.000000
496716.0,49,1590146989.151649,2020-05-22T11:29:49.000000
496717.0,62,1590146990.085553,2020-05-22T11:29:50.000000
496718.0,50,1590146991.1267447,2020-05-22T11:29:51.000000
496719.0,54,1590146992.0596738,2020-05-22T11:29:52.000000
496720.0,41,1590146993.263276,2020-05-22T11:29:53.000000
496721.0,48,1590146994.008167,2020-05-22T11:29:54.000000
496722.0,1,1590146994.65103,2020-05-22T11:29:54.000000
496723.0,38,1590146996.2556255,2020-05-22T11:29:56.000000
496724.0,48,1590146997.1513371,2020-05-22T11:29:57.000000
496725.0,39,1590146998.1464388,2020-05-22T11:29:58.000000
496726.0,44,1590146999.1262774,2020-05-22T11:29:59.000000
496727.0,43,1590147000.0820887,2020-05-22T11:30:00.000000
496728.0,39,1590147001.2157307,2020-05-22T11:30:01.000000
496729.0,48,1590147002.1984932,2020-05-22T11:30:02.000000
496730.0,40,1590147003.0013309,2020-05-22T11:30:03.000000
496731.0,47,1590147004.2535098,2020-05-22T11:30:04.000000
496732.0,55,1590147005.069202,2020-05-22T11:30:05.000000
496733.0,54,1590147006.1912742,2020-05-22T11:30:06.000000
496734.0,56,1590147007.2150016,2020-05-22T11:30:07.000000
496735.0,54,1590147008.1112452,2020-05-22T11:30:08.000000
496736.0,53,1590147009.122733,2020-05-22T11:30:09.000000
496737.0,51,1590147010.2122538,2020-05-22T11:30:10.000000
496738.0,46,1590147011.089471,2020-05-22T11:30:11.000000
496739.0,43,1590147012.0747125,2020-05-22T11:30:12.000000
496740.0,47,1590147013.0680363,2020-05-22T11:30:13.000000
496741.0,57,1590147014.1854436,2020-05-22T11:30:14.000000
496742.0,46,1590147015.0123353,2020-05-22T11:30:15.000000
496743.0,54,1590147016.1088796,2020-05-22T11:30:16.000000
496744.0,47,1590147017.1960118,2020-05-22T11:30:17.000000
496745.0,38,1590147018.2227025,2020-05-22T11:30:18.000000
496746.0,55,1590147019.111342,2020-05-22T11:30:19.000000
496747.0,49,1590147020.1666443,2020-05-22T11:30:20.000000
496748.0,41,1590147021.185469,2020-05-22T11:30:21.000000
496749.0,41,1590147022.1568928,2020-05-22T11:30:22.000000
496750.0,40,1590147023.2154534,2020-05-22T11:30:23.000000
496751.0,52,1590147024.1246228,2020-05-22T11:30:24.000000
496752.0,49,1590147025.0858207,2020-05-22T11:30:25.000000
496753.0,46,1590147026.2591662,2020-05-22T11:30:26.000000
496754.0,57,1590147027.1460083,2020-05-22T11:30:27.000000
496755.0,49,1590147028.1609135,2020-05-22T11:30:28.000000
496756.0,69,1590147029.1615312,2020-05-22T11:30:29.000000
496757.0,53,1590147030.1257195,2020-05-22T11:30:30.000000
496758.0,49,1590147031.1980433,2020-05-22T11:30:31.000000
496759.0,51,1590147032.1424603,2020-05-22T11:30:32.000000
496760.0,59,1590147033.1835134,2020-05-22T11:30:33.000000
496761.0,62,1590147034.148598,2020-05-22T11:30:34.000000
496762.0,66,1590147035.1871812,2020-05-22T11:30:35.000000
496763.0,64,1590147036.1634257,2020-05-22T11:30:36.000000
496764.0,66,1590147037.1155596,2020-05-22T11:30:37.000000
496765.0,47,1590147038.0130858,2020-05-22T11:30:38.000000
496766.0,48,1590147039.1019917,2020-05-22T11:30:39.000000
496767.0,59,1590147040.082366,2020-05-22T11:30:40.000000
496768.0,45,1590147041.1299093,2020-05-22T11:30:41.000000
496769.0,58,1590147042.1712816,2020-05-22T11:30:42.000000
496770.0,55,1590147043.0942252,2020-05-22T11:30:43.000000
496771.0,57,1590147044.2189212,2020-05-22T11:30:44.000000
496772.0,51,1590147045.0852377,2020-05-22T11:30:45.000000
496773.0,42,1590147046.218545,2020-05-22T11:30:46.000000
496774.0,56,1590147047.162697,2020-05-22T11:30:47.000000
496775.0,64,1590147048.1664119,2020-05-22T11:30:48.000000
496776.0,54,1590147049.0672812,2020-05-22T11:30:49.000000
496777.0,46,1590147050.1167252,2020-05-22T11:30:50.000000
